Timestamp,Overall alarm status,Pre-oxygenator pressure mmHg,Post-oxygenator pressure mmHg,Oxygenator pressure delta mmHg,Pre-oxygenator saturation %,Post-oxygenator saturation %,Post-oxygenator temperature C,Flow rate L/min,Measured pump speed PRM,Flow alarm low limit L/min,Flow alarm high limit L/min,Pre-oxygenator pressure alarm low limit mmHg,Pre-oxygenator pressure alarm high limit mmHg,Post-oxygenator pressure alarm low limit mmHg,Post-oxygenator pressure alarm high limit mmHg,Oxygenator pressure delta alarm low limit mmHg,Oxygenator pressure delta alarm high limit mmHg,Pre-oxygenator saturation alarm low limit %,Pre-oxygenator saturation alarm high limit %,Post-oxygenator saturation alarm low limit %,Post-oxygenator temperature alarm low limit C,Post-oxygenator temperature alarm high limit C,Bubble alarm status,Technical Fault,Case Number
2026.04.07 17:14:12.917,Alarm,131,117,14,Lo,44.9,25.6,3.78,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:15:12.939,Alarm,131,117,14,Lo,44.6,25.6,3.78,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:16:12.954,Alarm,131,118,13,Lo,45.2,25.6,3.78,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:17:12.974,Alarm,131,117,14,Lo,44.7,25.6,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:18:12.993,Alarm,131,117,14,Lo,44.9,25.6,3.79,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:19:13.011,Alarm,132,117,15,Lo,44.7,25.6,3.78,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:20:13.034,Alarm,132,117,15,Lo,44.4,25.6,3.79,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:21:13.057,Alarm,132,117,15,Lo,44.7,25.6,3.79,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:22:13.075,Alarm,131,117,14,Lo,44.7,25.6,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:23:13.096,Alarm,132,117,15,Lo,44.6,25.6,3.79,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:24:13.115,Alarm,131,117,14,Lo,45.0,25.6,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:25:13.134,Alarm,132,117,15,Lo,44.6,25.6,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:26:13.154,Alarm,131,117,14,Lo,44.7,25.6,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:27:13.173,Alarm,131,117,14,Lo,44.7,25.6,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:28:13.192,Alarm,132,118,14,Lo,44.7,25.6,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:29:13.212,Alarm,132,117,15,Lo,44.6,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:30:13.233,Alarm,132,118,14,Lo,44.7,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:31:13.254,Alarm,131,117,14,Lo,44.8,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:32:13.276,Alarm,131,117,14,Lo,44.8,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:33:13.295,Alarm,132,117,15,Lo,45.0,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:34:13.314,Alarm,132,118,14,Lo,44.8,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:35:13.334,Alarm,131,117,14,Lo,44.6,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:36:13.354,Alarm,131,117,14,Lo,45.0,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:37:13.374,Alarm,131,117,14,Lo,44.8,25.5,3.82,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:38:13.393,Alarm,132,117,15,Lo,44.6,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:39:13.413,Alarm,132,117,15,Lo,44.9,25.5,3.82,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:40:13.429,Alarm,131,117,14,Lo,45.0,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:41:13.447,Alarm,132,117,15,Lo,44.5,25.5,3.82,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:42:13.467,Alarm,131,117,14,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:43:13.487,Alarm,131,118,13,Lo,44.9,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:44:13.506,Alarm,131,117,14,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:45:13.524,Alarm,131,117,14,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:46:13.544,Alarm,132,117,15,Lo,44.9,25.5,3.82,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:47:13.563,Alarm,132,117,15,Lo,44.8,25.5,3.82,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:48:13.582,Alarm,132,117,15,Lo,44.7,25.5,3.82,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:49:13.599,Alarm,131,117,14,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:50:13.619,Alarm,132,117,15,Lo,44.9,25.5,3.82,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:51:13.638,Alarm,131,117,14,Lo,44.9,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:52:13.657,Alarm,132,117,15,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:53:13.678,Alarm,131,118,13,Lo,44.6,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:54:13.697,Alarm,131,117,14,Lo,44.5,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:55:13.718,Alarm,131,117,14,Lo,44.6,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:56:13.738,Alarm,132,117,15,Lo,44.8,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:57:13.760,Alarm,131,117,14,Lo,44.5,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:58:13.778,Alarm,131,117,14,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 17:59:13.796,Alarm,131,118,13,Lo,44.6,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:00:13.817,Alarm,131,117,14,Lo,44.9,25.5,3.82,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:01:13.836,Alarm,132,117,15,Lo,44.9,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:02:13.859,Alarm,132,117,15,Lo,44.7,25.5,3.82,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:03:13.881,Alarm,132,117,15,Lo,44.6,25.5,3.82,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:04:13.903,Alarm,131,117,14,Lo,45.2,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:05:13.922,Alarm,132,117,15,Lo,44.9,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:06:13.940,Alarm,132,117,15,Lo,44.7,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:07:13.958,Alarm,131,117,14,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:08:13.978,Alarm,131,117,14,Lo,44.8,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:09:13.996,Alarm,131,117,14,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:10:14.016,Alarm,133,117,16,Lo,44.8,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:11:14.038,Alarm,131,117,14,Lo,44.9,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:12:14.058,Alarm,132,117,15,Lo,44.6,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:13:14.079,Alarm,131,117,14,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:14:14.099,Alarm,132,117,15,Lo,44.6,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:15:14.123,Alarm,131,117,14,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:16:14.145,Alarm,131,117,14,Lo,44.8,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:17:14.165,Alarm,132,117,15,Lo,44.9,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:18:14.185,Alarm,132,117,15,Lo,44.6,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:19:14.204,Alarm,131,117,14,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:20:14.226,Alarm,131,117,14,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:21:14.245,Alarm,131,117,14,Lo,44.9,25.4,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:22:14.264,Alarm,131,117,14,Lo,44.9,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:23:14.284,Alarm,131,117,14,Lo,44.6,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:24:14.301,Alarm,131,117,14,Lo,44.9,25.5,3.82,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:25:14.321,Alarm,131,117,14,Lo,44.7,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:26:14.340,Alarm,131,117,14,Lo,44.9,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:27:14.359,Alarm,131,117,14,Lo,44.7,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:28:14.378,Alarm,131,117,14,Lo,44.9,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:29:14.400,Alarm,131,117,14,Lo,44.6,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:30:14.422,Alarm,131,117,14,Lo,44.8,25.5,3.82,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:31:14.440,Alarm,131,117,14,Lo,44.8,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:32:14.461,Alarm,132,117,15,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:33:14.481,Alarm,132,117,15,Lo,44.6,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:34:14.499,Alarm,132,117,15,Lo,44.8,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:35:14.524,Alarm,132,117,15,Lo,44.8,25.4,3.82,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:36:14.545,Alarm,132,117,15,Lo,44.7,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:37:14.571,Alarm,132,117,15,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:38:14.594,Alarm,131,117,14,Lo,45.0,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:39:14.614,Alarm,131,118,13,Lo,44.7,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:40:14.633,Alarm,131,116,15,Lo,44.5,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:41:14.657,Alarm,132,117,15,Lo,44.9,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:42:14.680,Alarm,131,117,14,Lo,44.9,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:43:14.697,Alarm,132,117,15,Lo,45.0,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:44:14.717,Alarm,131,118,13,Lo,44.8,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:45:14.741,Alarm,131,117,14,Lo,44.8,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:46:14.764,Alarm,131,117,14,Lo,44.5,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:47:14.787,Alarm,132,117,15,Lo,44.6,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:48:14.808,Alarm,132,117,15,Lo,44.9,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:49:14.827,Alarm,131,117,14,Lo,44.9,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:50:14.848,Alarm,132,117,15,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:51:14.867,Alarm,132,117,15,Lo,44.9,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:52:14.889,Alarm,131,117,14,Lo,44.8,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:53:14.909,Alarm,132,117,15,Lo,44.8,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:54:14.927,Alarm,131,117,14,Lo,44.9,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:55:14.948,Alarm,132,118,14,Lo,44.8,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:56:14.966,Alarm,131,117,14,Lo,44.9,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:57:14.984,Alarm,131,117,14,Lo,44.7,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:58:15.004,Alarm,131,117,14,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 18:59:15.028,Alarm,131,117,14,Lo,44.7,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:00:15.045,Alarm,132,117,15,Lo,44.8,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:01:15.067,Alarm,131,117,14,Lo,44.7,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:02:15.085,Alarm,132,117,15,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:03:15.105,Alarm,131,118,13,Lo,44.8,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:04:15.127,Alarm,132,117,15,Lo,44.6,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:05:15.149,Alarm,131,117,14,Lo,44.6,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:06:15.167,Alarm,131,117,14,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:07:15.189,Alarm,131,117,14,Lo,44.5,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:08:15.209,Alarm,132,117,15,Lo,44.8,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:09:15.228,Alarm,131,117,14,Lo,44.9,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:10:15.246,Alarm,132,118,14,Lo,44.9,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:11:15.267,Alarm,132,117,15,Lo,44.9,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:12:15.284,Alarm,131,118,13,Lo,44.9,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:13:15.304,Alarm,132,117,15,Lo,44.6,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:14:15.328,Alarm,132,117,15,Lo,44.9,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:15:15.349,Alarm,132,117,15,Lo,44.9,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:16:15.367,Alarm,132,118,14,Lo,44.8,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:17:15.388,Alarm,131,117,14,Lo,44.8,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:18:15.408,Alarm,131,117,14,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:19:15.428,Alarm,131,117,14,Lo,44.6,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:20:15.445,Alarm,131,117,14,Lo,44.8,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:21:15.465,Alarm,132,117,15,Lo,44.5,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:22:15.486,Alarm,131,117,14,Lo,44.8,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:23:15.504,Alarm,131,118,13,Lo,44.6,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:24:15.527,Alarm,131,117,14,Lo,44.4,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:25:15.547,Alarm,131,117,14,Lo,44.8,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:26:15.566,Alarm,132,117,15,Lo,44.7,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:27:15.585,Alarm,131,117,14,Lo,44.8,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:28:15.606,Alarm,132,117,15,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:29:15.624,Alarm,132,117,15,Lo,44.8,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:30:15.644,Alarm,131,117,14,Lo,44.6,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:31:15.662,Alarm,132,118,14,Lo,44.8,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:32:15.683,Alarm,131,117,14,Lo,44.9,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:33:15.705,Alarm,132,117,15,Lo,45.0,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:34:15.723,Alarm,131,117,14,Lo,44.8,25.4,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:35:15.743,Alarm,132,117,15,Lo,44.7,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:36:15.762,Alarm,132,117,15,Lo,44.5,25.5,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:37:15.781,Alarm,131,117,14,Lo,44.8,25.4,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:38:15.802,Alarm,132,117,15,Lo,44.8,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:39:15.823,Alarm,132,118,14,Lo,44.7,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:40:15.844,Alarm,132,117,15,Lo,45.0,25.5,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:41:15.861,Alarm,131,117,14,Lo,44.5,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:42:15.881,Alarm,132,117,15,Lo,44.6,25.4,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:43:15.900,Alarm,131,117,14,Lo,44.6,25.4,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:44:15.922,Alarm,131,118,13,Lo,44.7,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:45:15.941,Alarm,131,118,13,Lo,44.8,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:46:15.961,Alarm,132,117,15,Lo,44.8,25.4,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:47:15.984,Alarm,131,117,14,Lo,44.4,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:48:16.003,Alarm,131,117,14,Lo,44.7,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:49:16.026,Alarm,131,117,14,Lo,44.7,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:50:16.045,Alarm,131,117,14,Lo,45.0,25.4,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:51:16.065,Alarm,132,117,15,Lo,44.9,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:52:16.084,Alarm,132,117,15,Lo,44.7,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:53:16.109,Alarm,132,117,15,Lo,44.8,25.4,3.80,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.04.07 19:54:16.137,Alarm,131,117,14,Lo,44.7,25.4,3.81,1740,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
